APL,thickness,bending,tilt,zorder,compress
0.61499,4.32237669,30.1088,43.1844,0.501195,50.40967885
0.615578,4.318672475,29.9655,42.1695,0.498298,47.06155456
0.60705,4.362341981,32.2769,46.885,0.524931,53.71673629
0.607744,4.357630746,32.1765,46.6418,0.524093,50.03787198
0.527456,4.852709336,100.413,176.447,0.870812,180.6017658
0.543862,4.754302731,70.4037,143.953,0.801432,5.76449785
0.536893,4.804566336,84.359,169.769,0.837406,207.8951549
0.603551,4.385944328,33.4503,49.0656,0.537635,53.6258404
0.803134,3.549580373,10.0583,13.2363,0.175033,22.84677052
0.78851,3.610937695,10.0333,13.8329,0.178862,25.34301729
0.770019,3.678272364,9.9875,14.4186,0.184751,24.65086577
0.792216,3.596190108,10.0914,13.5147,0.177652,24.12036287
0.765278,3.697127279,10.0888,14.7892,0.186655,24.06227922
0.75328,3.753941932,10.0222,15.1801,0.190623,25.15307483
0.778968,3.640449441,10.0496,14.1826,0.183475,24.14175498
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.755312,3.751686327,10.8361,15.9955,0.226273,32.22674931
0.774133,3.679580442,10.5716,14.558,0.213617,32.07764918
0.76734,3.710192767,10.8385,15.1425,0.218031,32.20077039
0.7448,3.788475613,11.1223,16.7339,0.233234,31.34771443
0.759183,3.737264001,10.9065,15.6112,0.222697,31.73322322
0.776363,3.666044132,10.6917,14.523,0.213678,31.93458742
0.785293,3.633159154,10.5767,14.2535,0.20694,30.01705241
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.795393,3.652122591,10.5342,13.5683,0.221355,18.14356752
0.750123,3.832344998,11.3948,16.5401,0.252375,21.30762415
0.782321,3.701723227,10.7966,14.074,0.230698,19.82558914
0.762546,3.780988407,11.1409,15.6549,0.243002,20.67575237
0.76631,3.76630801,11.0814,15.3336,0.23988,20.11351444
0.786768,3.689774633,10.8755,13.8858,0.226537,18.04219005
0.774808,3.735126351,11.0807,14.712,0.236591,19.54709066
0.806926,3.531509795,8.12472,11.9097,0.0813152,18.96148901
0.829885,3.44995612,7.94773,11.2196,0.0763743,20.17097847
0.788202,3.595675756,8.10898,12.5586,0.0876351,18.36522791
0.839596,3.41815369,8.14597,10.8638,0.0715844,21.17969631
0.80149,3.548731726,7.95676,11.8806,0.0831176,19.04730928
0.825075,3.465091916,8.1889,11.4418,0.0771742,20.61687098
0.815573,3.495760809,7.93297,11.613,0.0793284,19.73920314
0.824551,3.446688036,7.73301,10.7799,0.0715564,15.71345511
0.852272,3.34941916,7.58953,10.1569,0.0669542,16.34072106
0.798705,3.547624762,7.62882,11.7601,0.0775109,13.60796618
0.865601,3.306819033,7.88297,9.89382,0.0607179,16.21176275
0.817736,3.470527001,7.55093,10.8986,0.073795,15.05996416
0.847013,3.366719095,7.77027,10.1747,0.0669277,16.53362739
0.836953,3.400599523,7.60304,10.6003,0.0698244,15.94207543
0.816867,3.555887227,9.872,12.1743,0.204385,14.89851611
0.760169,3.769122289,10.759,15.0897,0.23135,17.41129246
0.799962,3.611978862,10.2032,13.0092,0.21352,15.35146124
0.775559,3.709524741,10.4182,14.0179,0.224944,16.57244945
0.779815,3.689473408,10.4783,13.9,0.224025,16.80318865
0.805102,3.600442476,10.0887,12.8505,0.210917,15.63814473
0.790652,3.653654437,10.1951,13.4369,0.217447,16.04901347
