APL,thickness,bending,tilt,zorder,compress,sterol.present,tails,sterol.conc
0.754933,3.833079,11.8123,16.4929,0.256016,25.372803,yes,PO,30
0.640852,4.379966,35.1431,50.669,0.558795,74.10577,yes,DP,30
0.641219,4.380757,35.0026,50.3884,0.557514,68.979346,yes,DP,30
0.652173,4.322301,31.8753,44.3252,0.522533,65.294741,yes,DP,30
0.65259,4.32119,31.712,44.9045,0.520735,61.51493,yes,DP,30
0.654473,4.31305,30.9519,43.8396,0.514838,63.899499,yes,DP,30
0.654297,4.314327,31.2511,44.3476,0.516292,60.636094,yes,DP,30
0.638313,4.389811,35.919,52.2654,0.566962,77.876295,yes,DP,30
0.638163,4.394633,35.5652,52.2935,0.566177,72.608407,yes,DP,30
0.646493,4.348862,32.9482,46.8141,0.539508,70.468151,yes,DP,30
0.647021,4.352072,32.9828,46.8421,0.537699,63.57303,yes,DP,30
0.66352,4.266308,29.3544,39.7798,0.490064,54.702413,yes,DP,30
0.663228,4.26712,29.0288,40.1204,0.49056,52.566577,yes,DP,30
0.630108,4.431477,38.7607,58.2132,0.595647,87.725924,yes,DP,30
0.629986,4.4326,39.4244,58.7126,0.595713,77.565158,yes,DP,30
0.720893,3.541115,10.1807,14.522,0.164134,23.703594,yes,PI,10
0.746027,3.440655,9.8945,13.2784,0.154105,22.114607,yes,PI,10
0.705927,3.608619,10.3009,15.5017,0.1706,24.534243,yes,PI,10
0.728289,3.509869,9.92373,14.1108,0.162988,22.450227,yes,PI,10
0.691519,3.669711,10.6464,16.3539,0.177494,24.476393,yes,PI,10
0.733833,3.487267,10.004,13.7301,0.157905,22.160299,yes,PI,10
0.710983,3.586776,10.2301,14.9388,0.169212,23.297481,yes,PI,10
0.696428,3.686602,11.1831,16.5245,0.204399,36.461946,yes,DO,10
0.668813,3.794808,11.9668,19.4122,0.229494,40.570288,yes,DO,10
0.693621,3.700399,11.5192,16.95,0.206293,37.101928,yes,DO,10
0.705019,3.661106,11.2026,15.8472,0.197258,35.167114,yes,DO,10
0.678324,3.751082,11.8724,18.4513,0.221931,39.204285,yes,DO,10
0.688341,3.714506,11.5221,17.5468,0.211076,38.19494,yes,DO,10
0.682554,3.735927,11.7003,17.9882,0.217385,39.818507,yes,DO,10
0.713977,3.587896,10.9911,15.1238,0.187895,30.127526,yes,DO,10
0.678968,3.739455,11.7372,18.3858,0.215824,34.06907,yes,DO,10
0.709794,3.59993,10.8512,15.5919,0.190615,30.984773,yes,DO,10
0.724466,3.549979,10.391,14.4895,0.180491,28.854356,yes,DO,10
0.691686,3.680311,11.2411,16.9011,0.205641,30.311454,yes,DO,10
0.702337,3.634553,10.8327,16.1474,0.196978,31.982295,yes,DO,10
0.695811,3.665308,11.0682,16.6529,0.201908,31.978825,yes,DO,10
0.729197,3.508087,10.244,14.2095,0.175082,24.801423,yes,DO,10
0.687936,3.685887,11.0972,17.1468,0.201174,26.33194,yes,DO,10
0.724847,3.522615,10.4597,14.4539,0.177808,25.232317,yes,DO,10
0.741553,3.451996,10.0213,13.2416,0.166504,23.810716,yes,DO,10
0.701367,3.627504,10.6941,16.0753,0.192798,26.520902,yes,DO,10
0.715941,3.556747,10.5241,15.1585,0.183994,25.831813,yes,DO,10
0.706273,3.599263,10.6495,15.4294,0.187246,26.084911,yes,DO,10
0.690042,3.747602,11.4548,16.5837,0.222495,20.85411,yes,PO,10
0.724358,3.599243,10.5416,13.8721,0.201391,17.92221,yes,PO,10
0.707319,3.670892,10.8735,15.0621,0.210627,18.621773,yes,PO,10
0.729732,3.577929,10.2739,13.8723,0.197518,16.60463,yes,PO,10
0.701851,3.691544,11.1221,15.6161,0.214979,19.273821,yes,PO,10
0.739998,3.544851,10.321,13.0756,0.189062,15.992453,yes,PO,10
0.716051,3.633926,10.5307,14.3978,0.203331,18.157399,yes,PO,10
0.789676,3.267597,8.00698,10.8636,0.049773,20.307217,yes,DI,10
0.735985,3.455449,8.34622,13.4745,0.071425,19.907443,yes,DI,10
0.773951,3.312394,8.09997,11.4115,0.055823,19.851074,yes,DI,10
0.778566,3.300857,8.00781,11.2861,0.05366,20.319068,yes,DI,10
0.751263,3.398499,8.32714,12.4099,0.064648,19.963388,yes,DI,10
0.756964,3.377685,7.95764,12.1894,0.062877,19.733207,yes,DI,10
0.765459,3.343067,8.05889,11.7121,0.05957,20.779337,yes,DI,10
0.814886,3.155561,7.66125,10.0493,0.043588,15.905082,yes,DI,10
0.74895,3.390925,7.96821,12.1582,0.060185,14.550061,yes,DI,10
0.794841,3.217247,7.61881,10.5251,0.045944,15.452254,yes,DI,10
0.800666,3.196792,7.46807,10.4569,0.046338,15.74081,yes,DI,10
0.767048,3.322856,7.8445,11.2065,0.053111,15.263567,yes,DI,10
0.773515,3.293473,7.62115,11.205,0.054302,15.954356,yes,DI,10
0.785543,3.251924,7.55102,10.7818,0.048606,15.583144,yes,DI,10
0.698276,3.690353,10.8104,15.6559,0.210003,16.880164,yes,PO,10
0.742167,3.502925,9.68043,12.8745,0.184829,13.772758,yes,PO,10
0.720894,3.59665,10.3147,13.8085,0.197366,15.144894,yes,PO,10
0.748319,3.488106,9.71229,12.7085,0.182351,13.858961,yes,PO,10
0.714482,3.616543,10.3318,14.4584,0.200404,16.123978,yes,PO,10
0.761671,3.431804,9.68204,11.9853,0.177197,13.244889,yes,PO,10
0.732391,3.550819,10.0865,13.5728,0.189851,14.547011,yes,PO,10
0.488807,4.992678,119.023,169.214,0.896177,370.455074,yes,DP,10
0.508391,4.88597,74.9936,182.152,0.81654,2.741288,yes,DP,10
0.484215,4.952988,122.019,219.236,0.911064,483.324891,yes,DP,10
0.487715,4.937192,115.163,217.929,0.898183,61.293958,yes,DP,10
0.490871,5.015129,0.20372,157.045,0.890296,336.875796,yes,DP,10
0.585684,4.381222,29.489,41.2926,0.481327,45.350745,yes,DP,10
0.485183,4.973144,125.047,215.192,0.908773,418.285251,yes,DP,10
0.493044,4.941268,111.593,208.863,0.882238,59.16376,yes,DP,10
0.486301,4.977047,120.967,200.343,0.905539,422.090193,yes,DP,10
0.492869,4.954019,112.113,211.299,0.885983,41.391154,yes,DP,10
0.489281,4.998368,122.013,176.872,0.896708,350.00808,yes,DP,10
0.57653,4.426569,32.335,46.8278,0.512505,42.479909,yes,DP,10
0.486945,4.997503,124.151,195.881,0.903873,394.081709,yes,DP,10
0.49077,4.962347,107.3,170.258,0.887545,19.468792,yes,DP,10
0.655838,3.858373,13.7063,20.3918,0.270783,31.807294,yes,PO,10
0.69328,3.677523,12.008,16.8702,0.231523,26.495217,yes,PO,10
0.675528,3.761882,12.6477,18.166,0.247674,28.690329,yes,PO,10
0.698254,3.656826,11.7424,16.1614,0.230599,25.416319,yes,PO,10
0.670052,3.79298,13.0098,18.5838,0.254448,28.449058,yes,PO,10
0.711604,3.598383,11.467,15.114,0.21761,23.610198,yes,PO,10
0.683502,3.720197,12.5111,17.2331,0.240977,28.774678,yes,PO,10
0.688178,3.725647,11.2969,17.1785,0.187714,36.385247,yes,PI,10
0.703229,3.688354,11.0359,15.9437,0.177457,34.860983,yes,PI,10
0.679745,3.746147,11.5104,18.1768,0.193563,38.589658,yes,PI,10
0.692968,3.708596,11.0845,16.8775,0.184582,37.941937,yes,PI,10
0.670491,3.773414,11.9072,18.9585,0.199925,39.833609,yes,PI,10
0.696345,3.703259,11.0337,16.2216,0.181746,36.76114,yes,PI,10
0.682837,3.737612,11.3975,17.5297,0.191724,37.386735,yes,PI,10
0.694909,3.722841,11.1609,15.875,0.21609,18.317536,yes,PO,10
0.734044,3.550532,10.0936,13.5806,0.192483,15.862893,yes,PO,10
0.714578,3.630339,10.3432,14.7123,0.202536,16.786349,yes,PO,10
0.73836,3.534869,10.1365,13.123,0.190455,14.974216,yes,PO,10
0.70977,3.648898,10.5088,14.8478,0.206261,17.640997,yes,PO,10
0.751974,3.489363,9.85502,12.5035,0.181918,14.507325,yes,PO,10
0.725002,3.58862,10.3467,13.828,0.196148,16.25846,yes,PO,10
0.732126,3.475092,9.72291,13.4521,0.153839,19.161839,yes,PI,10
0.76323,3.356064,9.41866,12.4333,0.143776,17.578528,yes,PI,10
0.714788,3.56131,9.7436,14.3931,0.160396,20.862548,yes,PI,10
0.74321,3.436446,9.45789,13.0086,0.15084,18.843037,yes,PI,10
0.698897,3.627926,10.2625,15.2396,0.166667,20.664309,yes,PI,10
0.748118,3.417643,9.68096,12.9383,0.15079,19.33195,yes,PI,10
0.719786,3.535117,9.79128,14.2546,0.159888,19.225468,yes,PI,10
0.685605,3.77617,13.6744,18.0206,0.26844,15.21745,yes,DP,10
0.633261,4.036121,18.1098,25.6053,0.34246,22.581176,yes,DP,10
0.710809,3.655341,12.4106,15.5169,0.242171,13.439032,yes,DP,10
0.652651,3.938078,15.8707,22.0985,0.308945,19.798925,yes,DP,10
0.66013,3.90335,15.332,20.9418,0.297479,18.997584,yes,DP,10
0.692378,3.739645,13.1999,17.1252,0.259148,14.880985,yes,DP,10
0.672405,3.837405,14.2073,19.2773,0.281225,17.22923,yes,DP,10
0.727693,3.508888,10.0833,14.0179,0.159427,21.303337,yes,PI,10
0.754864,3.398904,9.76299,12.8649,0.14824,18.888995,yes,PI,10
0.711142,3.57558,10.1778,14.8918,0.166371,21.67964,yes,PI,10
0.736819,3.467435,9.9063,13.6058,0.156309,20.295694,yes,PI,10
0.695793,3.641599,10.2581,15.7879,0.173525,22.986708,yes,PI,10
0.742193,3.446011,9.78881,13.1804,0.153179,20.278208,yes,PI,10
0.715535,3.559033,10.0237,14.5895,0.163306,21.350663,yes,PI,10
0.641054,4.0645,17.7284,24.374,0.336559,26.646095,yes,DP,10
0.609842,4.205874,22.3229,32.4087,0.403481,35.345486,yes,DP,10
0.655172,4.000824,16.4993,21.8389,0.312017,23.989245,yes,DP,10
0.622266,4.150472,20.0917,28.8579,0.374404,31.531127,yes,DP,10
0.625789,4.134884,19.2998,28.1372,0.367066,30.001245,yes,DP,10
0.645222,4.04507,17.3133,23.6558,0.32859,25.511346,yes,DP,10
0.634523,4.091119,18.4584,26.56,0.349184,29.041763,yes,DP,10
0.632102,4.128542,18.8372,26.4201,0.354029,31.685906,yes,DP,10
0.603838,4.237549,23.4334,34.8453,0.42114,39.460027,yes,DP,10
0.643305,4.091588,17.6524,24.0782,0.333446,27.576968,yes,DP,10
0.61485,4.189905,21.2161,31.3462,0.390939,36.175183,yes,DP,10
0.61795,4.180814,20.8639,30.1031,0.384669,35.247607,yes,DP,10
0.634483,4.11936,18.556,25.68,0.348729,29.26923,yes,DP,10
0.625619,4.157605,19.6456,27.9497,0.367839,32.834968,yes,DP,10
0.712871,3.587086,10.3981,14.9891,0.169985,25.46064,yes,PI,10
0.735589,3.49617,10.0862,13.7228,0.15961,24.117056,yes,PI,10
0.699041,3.646727,10.7276,15.8826,0.176518,26.156489,yes,PI,10
0.721379,3.551301,10.4045,14.6811,0.16546,24.493558,yes,PI,10
0.686842,3.698561,10.7807,16.9966,0.183498,28.038747,yes,PI,10
0.724114,3.537888,10.1761,14.6539,0.165579,25.047682,yes,PI,10
0.704381,3.621114,10.3768,15.5567,0.174799,26.306621,yes,PI,10
0.646119,3.914351,14.4526,22.0141,0.288086,37.274982,yes,PO,10
0.678362,3.763235,12.874,18.0642,0.249844,31.692611,yes,PO,10
0.663042,3.831543,13.3735,19.7152,0.264988,34.139096,yes,PO,10
0.68337,3.747258,12.7087,17.354,0.245749,30.841804,yes,PO,10
0.659037,3.855812,13.5507,20.3157,0.270181,33.757541,yes,PO,10
0.694196,3.701321,12.3129,16.5595,0.235348,28.450962,yes,PO,10
0.67046,3.800066,12.9631,18.7994,0.257434,32.471411,yes,PO,10
0.802453,3.207342,7.68349,10.4065,0.045953,17.945339,yes,DI,10
0.741843,3.419602,8.15835,12.673,0.06603,16.665462,yes,DI,10
0.784635,3.266405,7.93986,10.8264,0.051874,17.64149,yes,DI,10
0.789364,3.245661,7.79696,11.0138,0.051149,17.060866,yes,DI,10
0.759424,3.364944,7.9925,11.9995,0.060134,17.115228,yes,DI,10
0.764316,3.342468,7.78879,11.6789,0.057936,17.630002,yes,DI,10
0.775383,3.297275,8.03954,11.3201,0.05631,17.098166,yes,DI,10
0.696163,3.674493,11.1138,16.3057,0.181221,32.075884,yes,PI,10
0.714025,3.616417,10.5642,15.1863,0.172933,30.792219,yes,PI,10
0.686553,3.713573,11.133,17.1326,0.188064,34.099508,yes,PI,10
0.703427,3.653797,10.7828,15.9224,0.177434,32.402926,yes,PI,10
0.676045,3.753875,11.6089,18.2606,0.195122,34.308801,yes,PI,10
0.706451,3.639687,10.7634,15.7671,0.177828,30.765034,yes,PI,10
0.689268,3.701399,11.2073,17.0884,0.187162,33.782579,yes,PI,10
0.680326,3.815022,14.23,18.3235,0.273657,17.186583,yes,DP,10
0.630619,4.064639,18.5216,26.5679,0.350565,23.975692,yes,DP,10
0.701875,3.710556,12.8526,16.5081,0.251842,14.777753,yes,DP,10
0.649168,3.972528,16.0987,22.6533,0.317306,20.661009,yes,DP,10
0.654978,3.939171,15.9414,22.1042,0.307415,20.6127,yes,DP,10
0.684989,3.789582,13.82,17.9213,0.270069,16.255007,yes,DP,10
0.667142,3.874389,14.781,19.9267,0.287815,17.71835,yes,DP,10
0.671258,3.865434,14.5081,19.6313,0.286169,18.076122,yes,DP,10
0.625923,4.096326,19.2556,27.618,0.361905,26.66827,yes,DP,10
0.692197,3.771279,13.5705,17.0815,0.262128,16.232118,yes,DP,10
0.643157,4.005479,17.0498,23.8436,0.328498,23.160119,yes,DP,10
0.648749,3.98116,16.4433,23.0006,0.318593,21.835413,yes,DP,10
0.676232,3.845698,14.3888,19.0361,0.280508,17.39419,yes,DP,10
0.659928,3.923815,15.7737,21.4669,0.302397,19.839363,yes,DP,10
0.65785,3.837859,13.2671,20.1147,0.264757,29.786945,yes,PO,10
0.698997,3.645271,11.8506,15.8652,0.225511,24.052389,yes,PO,10
0.678255,3.73578,12.4217,17.9598,0.244761,25.566628,yes,PO,10
0.704703,3.61542,11.5851,15.5074,0.222672,24.406021,yes,PO,10
0.674033,3.757712,12.7376,18.2973,0.246415,28.091539,yes,PO,10
0.719296,3.557575,11.0759,14.6241,0.211967,21.759392,yes,PO,10
0.688545,3.687313,12.2011,16.7857,0.234432,25.64656,yes,PO,10
0.682891,3.786506,11.7433,17.443,0.232783,22.539628,yes,PO,10
0.715287,3.654501,10.8093,14.8643,0.207232,19.074372,yes,PO,10
0.699775,3.711185,11.1094,15.7343,0.218717,20.802464,yes,PO,10
0.719129,3.638426,10.8549,14.4508,0.204338,18.836731,yes,PO,10
0.694856,3.730667,11.4527,16.2712,0.222508,20.629168,yes,PO,10
0.729359,3.599516,10.683,13.7463,0.199201,18.923339,yes,PO,10
0.707846,3.682713,11.1108,15.2103,0.212974,20.150654,yes,PO,10
0.652391,3.990139,16.3249,22.3662,0.316133,23.052703,yes,DP,10
0.615449,4.171078,21.0771,30.6591,0.389179,32.816386,yes,DP,10
0.668451,3.920032,15.2065,19.8468,0.291589,20.363185,yes,DP,10
0.628905,4.102316,19.2382,27.4703,0.358871,27.701544,yes,DP,10
0.634088,4.077597,18.5694,25.9828,0.346786,26.54362,yes,DP,10
0.655455,3.974764,16.2631,22.2553,0.31313,21.953406,yes,DP,10
0.642334,4.041231,17.4188,24.4359,0.333791,25.158817,yes,DP,10
0.491052,4.964537,117.43,147.466,0.888002,275.284571,yes,DP,10
0.598761,4.250077,25.5707,36.0981,0.440025,38.913515,yes,DP,10
0.484717,4.984159,121.32,214.004,0.909505,376.454575,yes,DP,10
0.485784,4.986998,114.857,223.73,0.90756,42.903745,yes,DP,10
0.493896,4.970387,0.202472,124.354,0.877695,228.624643,yes,DP,10
0.616904,4.144303,22.0906,29.4192,0.393029,33.021811,yes,DP,10
0.487208,4.980763,117.752,179.933,0.898328,312.093201,yes,DP,10
0.532883,4.681399,51.4819,123.728,0.701512,1.588682,yes,DP,10
0.487604,4.978959,123.148,191.118,0.902735,312.65724,yes,DP,10
0.579551,4.364782,30.5138,44.6428,0.499236,41.930692,yes,DP,10
0.492029,4.973838,117.596,137.714,0.88569,253.671971,yes,DP,10
0.603959,4.215133,24.6014,34.2022,0.427404,38.077613,yes,DP,10
0.490555,4.960468,119.377,150.095,0.889471,278.862643,yes,DP,10
0.589788,4.296612,27.7704,39.4789,0.467886,40.00721,yes,DP,10
0.734927,3.471398,10.0079,13.7402,0.168406,22.793583,yes,DO,10
0.690019,3.66667,11.0507,16.6005,0.196538,25.61304,yes,DO,10
0.729724,3.495001,10.2143,14.2269,0.173878,23.980419,yes,DO,10
0.747972,3.418888,10.0554,13.1338,0.162013,21.594788,yes,DO,10
0.705302,3.595099,10.3784,15.6144,0.187294,25.529899,yes,DO,10
0.719788,3.533723,10.4786,14.6495,0.17795,23.730055,yes,DO,10
0.709317,3.574756,10.3828,15.3687,0.18402,24.909107,yes,DO,10
0.705185,3.631668,10.6324,15.6854,0.17492,29.052328,yes,PI,10
0.725943,3.553167,10.4597,14.1534,0.164614,27.352987,yes,PI,10
0.693058,3.677956,11.118,16.6078,0.182788,29.665388,yes,PI,10
0.711925,3.600526,10.5889,15.2343,0.172008,29.099492,yes,PI,10
0.681879,3.729646,11.0908,17.6126,0.188626,31.189665,yes,PI,10
0.715778,3.585576,10.5518,15.0484,0.170847,28.369447,yes,PI,10
0.696961,3.659907,10.977,16.3476,0.180082,29.840063,yes,PI,10
0.651294,3.885596,14.0425,21.3593,0.279159,32.995299,yes,PO,10
0.686736,3.720057,12.4585,17.3275,0.240296,28.958292,yes,PO,10
0.668193,3.79753,13.0544,18.9927,0.258793,31.255231,yes,PO,10
0.691592,3.694571,12.2741,16.5408,0.236056,27.217572,yes,PO,10
0.665428,3.81843,12.9881,19.1173,0.261631,30.272198,yes,PO,10
0.70273,3.645916,12.0032,15.8634,0.226511,26.052437,yes,PO,10
0.678474,3.752883,12.5813,18.2745,0.247783,30.811073,yes,PO,10
0.490251,5.003051,118.106,161.033,0.891548,320.600662,yes,DP,10
0.58204,4.369266,30.1021,43.2051,0.493509,44.166726,yes,DP,10
0.484394,4.980331,122.985,210.226,0.909361,415.40526,yes,DP,10
0.494006,4.918496,110.001,213.252,0.872549,70.872549,yes,DP,10
0.49155,4.996537,119.926,148.724,0.886841,278.911908,yes,DP,10
0.59666,4.295151,26.4873,36.0787,0.447409,40.38141,yes,DP,10
0.48672,4.977217,123.638,180.143,0.902441,363.514632,yes,DP,10
0.492433,4.937896,108.886,171.502,0.881514,31.300816,yes,DP,10
0.486684,4.980879,123.355,190.865,0.903766,374.562187,yes,DP,10
0.493372,4.96923,111.959,210.237,0.882659,38.649012,yes,DP,10
0.489489,4.988975,119.543,165.728,0.8948,335.630429,yes,DP,10
0.586423,4.352923,29.1069,41.507,0.477314,46.131648,yes,DP,10
0.487698,4.980756,122.056,183.165,0.900009,354.01648,yes,DP,10
0.510919,4.860799,72.231,188.371,0.806989,2.725049,yes,DP,10
0.618712,4.101694,21.5241,29.0144,0.387642,29.629624,yes,DP,10
0.619048,4.096795,21.2805,29.5198,0.387313,29.859206,yes,DP,10
0.487524,4.952887,0.205118,164.729,0.897364,227.061734,yes,DP,10
0.49933,4.896501,89.0211,207.258,0.859427,6.264698,yes,DP,10
0.643358,3.963192,18.5685,24.0883,0.339123,25.120712,yes,DP,10
0.644158,3.962258,18.3315,23.4753,0.337273,25.271496,yes,DP,10
0.48892,4.955789,118.437,170.569,0.896089,161.753017,yes,DP,10
0.588758,4.280324,27.93,40.0641,0.468528,39.9782,yes,DP,10
0.594447,4.243041,26.4688,37.8461,0.450388,38.001818,yes,DP,10
0.594907,4.243939,26.0662,37.4845,0.450074,36.622924,yes,DP,10
0.625061,4.067566,20.7468,27.6694,0.374382,29.599293,yes,DP,10
0.625914,4.064988,20.4081,27.3862,0.372514,28.717112,yes,DP,10
0.606583,4.167066,23.6743,33.1003,0.417794,35.22188,yes,DP,10
0.607354,4.167994,23.3538,32.6624,0.416046,33.810851,yes,DP,10
0.775685,3.337068,8.25126,11.4936,0.056914,23.217958,yes,DI,10
0.730095,3.477457,8.39182,13.849,0.076265,23.582323,yes,DI,10
0.762052,3.369761,8.35375,12.0281,0.061834,22.70243,yes,DI,10
0.766125,3.362883,8.20619,11.8694,0.059596,23.316264,yes,DI,10
0.742318,3.439252,8.12231,13.0646,0.068767,22.774737,yes,DI,10
0.745614,3.427536,8.42014,12.8187,0.068587,22.654963,yes,DI,10
0.754066,3.394252,8.26921,12.2884,0.064539,23.118785,yes,DI,10
0.688029,3.743003,11.5729,17.1804,0.213686,42.036901,yes,DO,10
0.66392,3.808386,12.3359,20.112,0.237717,44.416532,yes,DO,10
0.684671,3.751598,11.7105,17.4852,0.216045,41.874245,yes,DO,10
0.6944,3.724379,11.2588,16.444,0.206824,40.458273,yes,DO,10
0.672083,3.787703,12.1301,19.079,0.228357,44.684564,yes,DO,10
0.680716,3.762023,11.5732,18.1127,0.219729,41.995902,yes,DO,10
0.675101,3.773241,12.306,18.9022,0.226822,45.638318,yes,DO,10
0.701878,3.655319,10.5891,15.032,0.20388,15.328034,yes,PO,10
0.747862,3.473963,9.78746,12.5951,0.180417,13.315824,yes,PO,10
0.725531,3.561591,9.97658,13.6189,0.190031,14.325876,yes,PO,10
0.754616,3.447472,9.62923,12.5061,0.177599,13.028478,yes,PO,10
0.719098,3.588004,10.2661,14.0936,0.194145,14.515461,yes,PO,10
0.771417,3.383893,9.23525,11.5046,0.170739,12.450861,yes,PO,10
0.737969,3.509901,9.8551,12.9815,0.185615,13.68986,yes,PO,10
0.762819,3.405418,8.40528,12.2103,0.060425,26.202956,yes,DI,10
0.723146,3.511682,8.88601,14.7953,0.080465,27.580571,yes,DI,10
0.751221,3.431096,8.30451,12.645,0.067963,26.683257,yes,DI,10
0.754341,3.420249,8.33468,12.7158,0.065246,27.038349,yes,DI,10
0.734082,3.478447,8.5908,13.7324,0.07491,26.940411,yes,DI,10
0.736377,3.471671,8.45382,13.51,0.073237,26.578349,yes,DI,10
0.744834,3.444406,8.47188,13.0185,0.068674,27.556917,yes,DI,10
0.489727,4.975992,121.599,158.316,0.893751,290.006334,yes,DP,10
0.590647,4.304966,27.7099,38.7131,0.465274,41.228031,yes,DP,10
0.485008,4.981026,122.069,214.458,0.908691,409.498461,yes,DP,10
0.489972,4.943755,112.25,204.935,0.891761,69.298107,yes,DP,10
0.493403,4.97602,124.742,121.846,0.87902,265.605754,yes,DP,10
0.605994,4.220842,24.2358,32.6041,0.419952,37.788748,yes,DP,10
0.486672,4.982351,123.304,201.587,0.904129,359.449428,yes,DP,10
0.497703,4.923307,102.406,202.85,0.865615,45.053998,yes,DP,10
0.487236,4.986756,124.323,187.429,0.900933,329.697853,yes,DP,10
0.496288,4.943071,97.9947,213.184,0.870079,11.28717,yes,DP,10
0.491078,4.98326,117.076,149.664,0.88969,268.888639,yes,DP,10
0.594325,4.285173,26.6521,36.7362,0.454088,40.158687,yes,DP,10
0.489174,4.994908,118.85,171.358,0.895978,316.940679,yes,DP,10
0.582151,4.357692,29.8891,43.0185,0.492391,44.26328,yes,DP,10
0.669489,3.847898,12.5633,18.9766,0.251253,29.21964,yes,PO,10
0.694367,3.77434,11.6165,16.3471,0.225631,25.587036,yes,PO,10
0.683267,3.805933,11.7035,17.279,0.236745,25.950012,yes,PO,10
0.697916,3.765246,11.489,15.8397,0.22464,24.745019,yes,PO,10
0.679486,3.818334,12.0832,17.5752,0.24111,28.338311,yes,PO,10
0.704389,3.754424,11.2584,15.5477,0.219655,24.019319,yes,PO,10
0.689297,3.789474,11.8155,16.8313,0.231606,26.232182,yes,PO,10
0.64131,3.954145,15.196,23.0377,0.298764,40.585811,yes,PO,10
0.669926,3.81443,13.3286,18.831,0.259567,33.668984,yes,PO,10
0.656603,3.876913,14.1293,20.6094,0.275059,37.493947,yes,PO,10
0.673324,3.798074,13.0029,18.5451,0.256363,33.647188,yes,PO,10
0.652747,3.895107,14.0875,21.2085,0.279789,37.354015,yes,PO,10
0.683618,3.753018,12.5842,17.4512,0.245704,31.772815,yes,PO,10
0.663628,3.838889,13.512,19.6923,0.26654,36.079122,yes,PO,10
0.613263,4.138115,22.5754,30.9168,0.401024,32.083156,yes,DP,10
0.613339,4.137061,22.7325,30.8122,0.401656,33.865562,yes,DP,10
0.490044,4.933539,112.581,219.868,0.889081,269.704925,yes,DP,10
0.492652,4.93571,111.589,205.3,0.883952,44.976864,yes,DP,10
0.636038,4.014843,19.3737,25.5516,0.350946,26.527967,yes,DP,10
0.636406,4.013446,19.223,25.3294,0.351284,27.041766,yes,DP,10
0.584551,4.303905,28.9795,41.9834,0.481021,42.472132,yes,DP,10
0.585059,4.310931,28.7429,41.716,0.480494,41.565243,yes,DP,10
0.590101,4.272691,27.2704,39.269,0.463852,38.927291,yes,DP,10
0.590445,4.281845,27.3161,38.6832,0.46457,39.539515,yes,DP,10
0.618146,4.106037,21.5023,29.9132,0.390282,30.418191,yes,DP,10
0.619204,4.108181,21.4941,29.3924,0.387181,31.464219,yes,DP,10
0.60155,4.200472,24.7966,34.3204,0.430706,35.503748,yes,DP,10
0.603117,4.199366,24.6496,33.7823,0.427083,36.392095,yes,DP,10
0.661552,3.928458,15.6668,21.1325,0.301956,20.574465,yes,DP,10
0.620836,4.137122,20.1682,29.3315,0.374531,29.617804,yes,DP,10
0.681044,3.837895,14.112,18.6118,0.275046,17.865353,yes,DP,10
0.636541,4.050503,17.8636,25.1775,0.339523,24.57937,yes,DP,10
0.641384,4.02668,17.5982,24.5819,0.334174,24.443888,yes,DP,10
0.667161,3.909751,15.3634,20.1601,0.292751,20.616574,yes,DP,10
0.651979,3.979147,16.4533,22.5092,0.315617,22.227907,yes,DP,10
0.722114,3.541153,10.6344,14.4509,0.181881,27.835713,yes,DO,10
0.68353,3.700193,11.2342,17.7972,0.208746,30.82928,yes,DO,10
0.717595,3.563983,10.6645,15.0535,0.184433,27.781664,yes,DO,10
0.733141,3.500825,10.1155,13.8321,0.172541,26.02248,yes,DO,10
0.696857,3.65134,11.0841,16.3463,0.19826,29.290631,yes,DO,10
0.710141,3.596256,10.7799,15.3675,0.188909,27.212502,yes,DO,10
0.701072,3.633753,11.0163,16.0512,0.19401,28.118256,yes,DO,10
0.826395,3.10527,7.36783,9.51694,0.039747,14.459334,yes,DI,10
0.754383,3.372138,7.49123,11.5231,0.05559,12.746444,yes,DI,10
0.803699,3.177972,7.33089,10.0315,0.042881,13.905809,yes,DI,10
0.810129,3.159158,7.49413,9.87258,0.042891,14.371496,yes,DI,10
0.772819,3.293258,7.45047,10.9143,0.052513,13.73788,yes,DI,10
0.780161,3.268926,7.50036,10.8738,0.049371,13.51891,yes,DI,10
0.793377,3.216705,7.44479,10.1655,0.0463,14.472486,yes,DI,10
0.635755,3.980983,15.4102,23.9982,0.307895,43.725936,yes,PO,10
0.662138,3.866196,13.5989,19.685,0.269049,37.662938,yes,PO,10
0.649598,3.911717,14.5088,21.4066,0.286516,40.451233,yes,PO,10
0.665021,3.859741,13.6629,19.4043,0.267131,36.437744,yes,PO,10
0.646022,3.926709,14.6436,22.4766,0.293102,40.880598,yes,PO,10
0.674077,3.822046,13.2432,18.2452,0.256448,37.596902,yes,PO,10
0.656241,3.893791,13.886,20.7228,0.277258,40.209123,yes,PO,10
0.835526,3.06444,7.38153,9.18021,0.036894,12.746892,yes,DI,10
0.754534,3.359212,7.58585,11.2453,0.053463,10.617758,yes,DI,10
0.812335,3.139782,7.35071,9.60052,0.040734,13.148029,yes,DI,10
0.820257,3.118159,7.21493,9.43054,0.039404,12.65854,yes,DI,10
0.777806,3.270875,7.29174,10.585,0.047026,11.3076,yes,DI,10
0.784449,3.245112,7.37574,10.3035,0.046111,11.757031,yes,DI,10
