APL,thickness,bending,tilt,zorder,compress,sterol.present,tails,sterol.conc
0.574855,0.487927,0.123164,0.073304,0.343397,0.094044,yes,PO,30
0.72752,0.373477,0.089748,0.036451,0.237083,0.041016,yes,PO,30
0.648488,0.424839,0.096069,0.050526,0.269575,0.04817,yes,PO,30
0.703224,0.385981,0.091417,0.041824,0.246706,0.044562,yes,PO,30
0.667104,0.40929,0.093732,0.046603,0.261721,0.046793,yes,PO,30
0.678462,0.404626,0.093592,0.044684,0.256509,0.045058,yes,PO,30
0.711293,0.38048,0.092098,0.039546,0.244731,0.042288,yes,PO,30
0.688282,0.395646,0.092745,0.043968,0.25328,0.044841,yes,PO,30
0.429563,0.656261,0.279124,0.198584,0.588671,0.135564,yes,DP,30
0.430395,0.656638,0.278002,0.197314,0.587252,0.12602,yes,DP,30
0.455237,0.628781,0.253019,0.169884,0.548503,0.119161,yes,DP,30
0.456183,0.628252,0.251715,0.172505,0.546511,0.112124,yes,DP,30
0.460453,0.624373,0.245643,0.167687,0.539979,0.116564,yes,DP,30
0.460054,0.624981,0.248033,0.169985,0.54159,0.110488,yes,DP,30
0.423805,0.660952,0.285322,0.205806,0.597717,0.142583,yes,DP,30
0.423465,0.66325,0.282496,0.205933,0.596848,0.132776,yes,DP,30
0.442356,0.641439,0.26159,0.181144,0.567306,0.128792,yes,DP,30
0.443553,0.642968,0.261867,0.181271,0.565302,0.115956,yes,DP,30
0.48097,0.602098,0.232881,0.14932,0.512537,0.099442,yes,DP,30
0.480308,0.602485,0.23028,0.150861,0.513086,0.095466,yes,DP,30
0.405197,0.680808,0.308023,0.232714,0.629492,0.16092,yes,DP,30
0.40492,0.681343,0.313325,0.234974,0.629565,0.142004,yes,DP,30
0.611084,0.256513,0.079711,0.035051,0.151502,0.041733,yes,PI,10
0.668084,0.20864,0.077425,0.029425,0.140393,0.038775,yes,PI,10
0.577143,0.288682,0.080672,0.039484,0.158664,0.043279,yes,PI,10
0.627857,0.241623,0.077659,0.033191,0.150232,0.0394,yes,PI,10
0.544468,0.317795,0.083432,0.043339,0.166301,0.043172,yes,PI,10
0.64043,0.230853,0.0783,0.031469,0.144602,0.03886,yes,PI,10
0.588609,0.278273,0.080106,0.036937,0.157127,0.040977,yes,PI,10
0.555601,0.325844,0.087719,0.044111,0.196104,0.065485,yes,DO,10
0.492974,0.377409,0.09398,0.057175,0.223902,0.073133,yes,DO,10
0.549235,0.332419,0.090404,0.046036,0.198202,0.066676,yes,DO,10
0.575084,0.313694,0.087875,0.041047,0.188194,0.063074,yes,DO,10
0.514544,0.356571,0.093226,0.052828,0.215524,0.07059,yes,DO,10
0.537261,0.339141,0.090427,0.048736,0.2035,0.068711,yes,DO,10
0.524137,0.34935,0.091851,0.050733,0.210488,0.071733,yes,DO,10
0.595399,0.278807,0.086185,0.037774,0.177822,0.053692,yes,DO,10
0.516004,0.351031,0.092145,0.052532,0.208759,0.06103,yes,DO,10
0.585913,0.284541,0.085068,0.039892,0.180835,0.055288,yes,DO,10
0.619187,0.260737,0.081391,0.034904,0.169621,0.051322,yes,DO,10
0.544847,0.322846,0.088182,0.045815,0.197479,0.054035,yes,DO,10
0.569002,0.301041,0.08492,0.042405,0.187883,0.057145,yes,DO,10
0.554202,0.315697,0.086801,0.044692,0.193344,0.057139,yes,DO,10
0.629916,0.240774,0.080217,0.033638,0.163629,0.043777,yes,DO,10
0.536342,0.325503,0.087033,0.046926,0.192531,0.046626,yes,DO,10
0.620051,0.247697,0.08194,0.034743,0.166649,0.044579,yes,DO,10
0.657938,0.214044,0.078438,0.029259,0.154127,0.041932,yes,DO,10
0.566802,0.297681,0.083813,0.042079,0.183253,0.046978,yes,DO,10
0.599853,0.263963,0.082455,0.037931,0.173501,0.045695,yes,DO,10
0.577928,0.284223,0.083456,0.039156,0.177103,0.046166,yes,DO,10
0.541118,0.354913,0.08989,0.044379,0.216149,0.036428,yes,PO,10
0.618942,0.284214,0.082594,0.032111,0.192772,0.03097,yes,PO,10
0.5803,0.318357,0.085246,0.037495,0.203003,0.032273,yes,PO,10
0.631129,0.274057,0.080456,0.032112,0.188482,0.028517,yes,PO,10
0.567899,0.328199,0.087232,0.040001,0.207823,0.033486,yes,PO,10
0.654411,0.258294,0.080832,0.028508,0.179115,0.027378,yes,PO,10
0.600103,0.300742,0.082507,0.034489,0.194921,0.031408,yes,PO,10
0.767074,0.12617,0.062347,0.0185,0.024823,0.03541,yes,DI,10
0.64531,0.21569,0.065057,0.030312,0.048807,0.034666,yes,DI,10
0.731412,0.147518,0.063089,0.020979,0.031525,0.034561,yes,DI,10
0.741878,0.142021,0.062353,0.020412,0.029129,0.035432,yes,DI,10
0.679959,0.188551,0.064904,0.025496,0.041301,0.03477,yes,DI,10
0.692888,0.178632,0.061952,0.024498,0.039339,0.034342,yes,DI,10
0.712153,0.162135,0.062761,0.022339,0.035675,0.036289,yes,DI,10
0.824246,0.072781,0.059585,0.014816,0.017972,0.027215,yes,DI,10
0.674713,0.184942,0.062037,0.024357,0.036356,0.024692,yes,DI,10
0.778787,0.102177,0.059246,0.016969,0.020582,0.026372,yes,DI,10
0.791997,0.092429,0.058041,0.01666,0.021019,0.026909,yes,DI,10
0.715757,0.152504,0.061049,0.020052,0.028521,0.026021,yes,DI,10
0.730423,0.138502,0.059264,0.020045,0.029841,0.027307,yes,DI,10
0.7577,0.118702,0.058704,0.01813,0.023531,0.026616,yes,DI,10
0.559792,0.327632,0.084742,0.040181,0.202311,0.02903,yes,PO,10
0.65933,0.238314,0.075715,0.027598,0.174426,0.023245,yes,PO,10
0.611086,0.282978,0.080782,0.031823,0.188313,0.0258,yes,PO,10
0.673282,0.231253,0.075969,0.026847,0.171681,0.023406,yes,PO,10
0.596545,0.292458,0.080918,0.034764,0.191678,0.027623,yes,PO,10
0.703562,0.204422,0.075728,0.023575,0.165972,0.022263,yes,PO,10
0.63716,0.261138,0.078959,0.030757,0.179989,0.024687,yes,PO,10
0.084747,0.948244,0.949201,0.734893,0.962391,0.687261,yes,DP,10
0.129161,0.897393,0.597471,0.793425,0.874177,0.002709,yes,DP,10
0.074333,0.92933,0.973135,0.961197,0.978882,0.897385,yes,DP,10
0.082271,0.921802,0.918365,0.955284,0.964613,0.111713,yes,DP,10
0.089428,0.958943,0.00001,0.679839,0.955877,0.624748,yes,DP,10
0.30445,0.65686,0.233956,0.156164,0.502859,0.082032,yes,DP,10
0.076529,0.938935,0.997324,0.942901,0.976344,0.776304,yes,DP,10
0.094356,0.923745,0.889846,0.914268,0.946951,0.107747,yes,DP,10
0.079064,0.940795,0.964731,0.875723,0.972761,0.783387,yes,DP,10
0.093959,0.929821,0.894,0.925289,0.951099,0.074661,yes,DP,10
0.085822,0.950956,0.973087,0.769538,0.962979,0.649196,yes,DP,10
0.28369,0.678469,0.256692,0.181206,0.537395,0.076688,yes,DP,10
0.080525,0.950543,0.990166,0.855537,0.970916,0.731245,yes,DP,10
0.089199,0.93379,0.855551,0.739616,0.952829,0.033849,yes,DP,10
0.463549,0.4077,0.107876,0.061607,0.269638,0.056819,yes,PO,10
0.548462,0.321518,0.094309,0.045675,0.226149,0.04693,yes,PO,10
0.508203,0.361718,0.099419,0.051537,0.24404,0.051017,yes,PO,10
0.559742,0.311654,0.092187,0.042468,0.225126,0.044922,yes,PO,10
0.495784,0.376538,0.102312,0.053427,0.251543,0.050567,yes,PO,10
0.590018,0.283804,0.089987,0.03773,0.210738,0.041559,yes,PO,10
0.526287,0.341853,0.098328,0.047317,0.236621,0.051174,yes,PO,10
0.536891,0.344451,0.088628,0.04707,0.177622,0.065342,yes,PI,10
0.571025,0.326679,0.086543,0.041483,0.16626,0.062504,yes,PI,10
0.517766,0.35422,0.090334,0.051586,0.184101,0.069446,yes,PI,10
0.547754,0.336325,0.086931,0.045708,0.174152,0.06824,yes,PI,10
0.49678,0.367214,0.093504,0.055122,0.191148,0.071761,yes,PI,10
0.555413,0.333782,0.086526,0.04274,0.171011,0.066042,yes,PI,10
0.524779,0.350152,0.089432,0.048658,0.182064,0.067206,yes,PI,10
0.552156,0.343113,0.087542,0.041172,0.209054,0.031706,yes,PO,10
0.640908,0.261001,0.079016,0.030792,0.182904,0.027136,yes,PO,10
0.596762,0.299032,0.081009,0.035912,0.19404,0.028856,yes,PO,10
0.650696,0.253537,0.079358,0.028722,0.180658,0.025482,yes,PO,10
0.585859,0.307876,0.082332,0.036525,0.198166,0.030447,yes,PO,10
0.681571,0.231851,0.07711,0.025919,0.171201,0.024613,yes,PO,10
0.620402,0.279151,0.081037,0.031912,0.186964,0.027873,yes,PO,10
0.636559,0.22505,0.076054,0.030211,0.140098,0.033278,yes,PI,10
0.707098,0.168329,0.073624,0.025602,0.128951,0.03033,yes,PI,10
0.597239,0.266137,0.07622,0.034468,0.147361,0.036444,yes,PI,10
0.661696,0.206634,0.073937,0.028205,0.136776,0.032684,yes,PI,10
0.5612,0.297883,0.080365,0.038298,0.154308,0.036075,yes,PI,10
0.672826,0.197674,0.075719,0.027887,0.136721,0.033595,yes,PI,10
0.608573,0.253655,0.0766,0.033842,0.146799,0.033396,yes,PI,10
0.531056,0.368527,0.107621,0.050879,0.267042,0.025935,yes,DP,10
0.412348,0.492405,0.143053,0.085193,0.349035,0.039644,yes,DP,10
0.588215,0.310947,0.097525,0.039552,0.237944,0.022624,yes,DP,10
0.456321,0.445683,0.125166,0.069328,0.31191,0.034464,yes,DP,10
0.473282,0.429134,0.120863,0.064095,0.299209,0.032972,yes,DP,10
0.546416,0.351121,0.10383,0.046828,0.25675,0.025309,yes,DP,10
0.50112,0.397708,0.111878,0.056565,0.281204,0.02968,yes,DP,10
0.626505,0.241156,0.078933,0.032771,0.146288,0.037265,yes,PI,10
0.688125,0.188744,0.076374,0.027554,0.133896,0.03277,yes,PI,10
0.58897,0.272937,0.079688,0.036724,0.15398,0.037965,yes,PI,10
0.647202,0.221402,0.077519,0.030906,0.142834,0.035389,yes,PI,10
0.554161,0.304398,0.08033,0.040778,0.161904,0.040398,yes,PI,10
0.659389,0.211192,0.076581,0.028982,0.139367,0.035356,yes,PI,10
0.598933,0.265052,0.078457,0.035357,0.150585,0.037353,yes,PI,10
0.430021,0.505928,0.140006,0.079623,0.342498,0.047211,yes,DP,10
0.359237,0.573299,0.17671,0.115972,0.416628,0.063406,yes,DP,10
0.462038,0.475584,0.130188,0.068154,0.315313,0.042265,yes,DP,10
0.387413,0.546897,0.158886,0.099908,0.384419,0.056305,yes,DP,10
0.395402,0.539469,0.15256,0.096648,0.376291,0.053457,yes,DP,10
0.439473,0.496669,0.13669,0.076374,0.333671,0.045098,yes,DP,10
0.41521,0.518613,0.145838,0.089512,0.356483,0.051671,yes,DP,10
0.409719,0.536447,0.148864,0.088879,0.36185,0.056593,yes,DP,10
0.345621,0.588393,0.185581,0.126996,0.436189,0.071066,yes,DP,10
0.435126,0.518837,0.139399,0.078284,0.33905,0.048944,yes,DP,10
0.370594,0.565689,0.167868,0.111166,0.402735,0.064951,yes,DP,10
0.377624,0.561357,0.165054,0.105542,0.39579,0.063224,yes,DP,10
0.415119,0.532071,0.146618,0.085531,0.355979,0.052094,yes,DP,10
0.395017,0.550297,0.155322,0.0958,0.377147,0.058732,yes,DP,10
0.592891,0.278421,0.081448,0.037165,0.157983,0.045004,yes,PI,10
0.644412,0.235095,0.078956,0.031436,0.146491,0.042503,yes,PI,10
0.561527,0.306842,0.08408,0.041207,0.16522,0.046299,yes,PI,10
0.612186,0.261367,0.081499,0.035771,0.152971,0.043204,yes,PI,10
0.533861,0.331543,0.084504,0.046247,0.172952,0.049804,yes,PI,10
0.618389,0.254976,0.079675,0.035648,0.153103,0.044235,yes,PI,10
0.573637,0.294636,0.081278,0.039732,0.163316,0.046579,yes,PI,10
0.441508,0.434376,0.113838,0.068946,0.288804,0.066998,yes,PO,10
0.51463,0.362363,0.101227,0.051077,0.246443,0.056606,yes,PO,10
0.479886,0.394914,0.105217,0.058546,0.263219,0.06116,yes,PO,10
0.525987,0.354749,0.099906,0.047864,0.241907,0.055022,yes,PO,10
0.470804,0.40648,0.106633,0.061263,0.268971,0.06045,yes,PO,10
0.550539,0.332858,0.096744,0.044269,0.230386,0.050571,yes,PO,10
0.496709,0.379914,0.101939,0.054403,0.254851,0.058056,yes,PO,10
0.79605,0.097456,0.059762,0.016432,0.020592,0.031013,yes,DI,10
0.658595,0.198607,0.063556,0.026686,0.042831,0.028631,yes,DI,10
0.755641,0.125602,0.06181,0.018332,0.02715,0.030448,yes,DI,10
0.766366,0.115717,0.060669,0.01918,0.026347,0.029367,yes,DI,10
0.698466,0.172561,0.062231,0.023639,0.0363,0.029468,yes,DI,10
0.709561,0.16185,0.060604,0.022189,0.033866,0.030426,yes,DI,10
0.734659,0.140313,0.062607,0.020566,0.032064,0.029436,yes,DI,10
0.555,0.320074,0.087165,0.043121,0.170429,0.057319,yes,PI,10
0.595508,0.292398,0.082775,0.038057,0.161249,0.05493,yes,PI,10
0.533206,0.338697,0.087319,0.046862,0.178009,0.061087,yes,PI,10
0.571474,0.310211,0.084521,0.041387,0.166234,0.057928,yes,PI,10
0.509375,0.357903,0.091121,0.051965,0.185828,0.061476,yes,PI,10
0.578332,0.303487,0.084366,0.040684,0.166671,0.054879,yes,PI,10
0.539363,0.332895,0.087912,0.046662,0.17701,0.060497,yes,PI,10
0.519084,0.387042,0.112059,0.05225,0.272821,0.029601,yes,DP,10
0.406356,0.505994,0.146343,0.089548,0.358013,0.04224,yes,DP,10
0.567954,0.337259,0.101056,0.044037,0.248657,0.025116,yes,DP,10
0.448422,0.4621,0.126987,0.071838,0.321172,0.036069,yes,DP,10
0.461598,0.446204,0.125731,0.069354,0.310215,0.035979,yes,DP,10
0.529659,0.374918,0.108784,0.05043,0.268847,0.027866,yes,DP,10
0.489185,0.415333,0.116461,0.059503,0.288504,0.030591,yes,DP,10
0.498519,0.411065,0.114281,0.058166,0.286681,0.031257,yes,DP,10
0.395706,0.521094,0.152206,0.094299,0.370574,0.047252,yes,DP,10
0.546006,0.366196,0.106791,0.046631,0.260051,0.027824,yes,DP,10
0.43479,0.477802,0.134585,0.077223,0.333569,0.040721,yes,DP,10
0.447472,0.466213,0.12974,0.073409,0.322597,0.038255,yes,DP,10
0.509799,0.40166,0.113328,0.055474,0.28041,0.029987,yes,DP,10
0.472824,0.438886,0.124391,0.066471,0.304657,0.034539,yes,DP,10
0.468112,0.397924,0.104367,0.060353,0.262963,0.053058,yes,PO,10
0.561427,0.306148,0.093051,0.041128,0.21949,0.042382,yes,PO,10
0.514387,0.34928,0.097614,0.050604,0.240813,0.045201,yes,PO,10
0.574367,0.291923,0.09093,0.039509,0.216345,0.043041,yes,PO,10
0.504812,0.359731,0.100137,0.052131,0.242645,0.049902,yes,PO,10
0.607462,0.264357,0.086863,0.035513,0.204487,0.038114,yes,PO,10
0.537723,0.326183,0.095851,0.045293,0.229371,0.04535,yes,PO,10
0.524901,0.373452,0.092194,0.048266,0.227545,0.039566,yes,PO,10
0.59837,0.310547,0.084733,0.0366,0.199242,0.033115,yes,PO,10
0.563191,0.337559,0.08713,0.040536,0.211964,0.036332,yes,PO,10
0.607083,0.302886,0.085097,0.034729,0.196036,0.032673,yes,PO,10
0.552036,0.346843,0.089873,0.042965,0.216163,0.03601,yes,PO,10
0.630284,0.284344,0.083724,0.031542,0.190346,0.032834,yes,PO,10
0.581495,0.323991,0.087141,0.038165,0.205602,0.035119,yes,PO,10
0.455732,0.470492,0.128794,0.070539,0.319872,0.040521,yes,DP,10
0.371953,0.556717,0.166758,0.108057,0.400786,0.058698,yes,DP,10
0.492153,0.437083,0.11986,0.059141,0.292685,0.035514,yes,DP,10
0.402469,0.523949,0.152067,0.093631,0.367213,0.049176,yes,DP,10
0.414223,0.512169,0.146725,0.086901,0.353827,0.04702,yes,DP,10
0.46268,0.463165,0.128301,0.070038,0.316546,0.038475,yes,DP,10
0.432924,0.49484,0.137533,0.079903,0.339432,0.044442,yes,DP,10
0.089839,0.934834,0.936475,0.636503,0.953336,0.510087,yes,DP,10
0.334107,0.594364,0.202655,0.132664,0.457108,0.070049,yes,DP,10
0.075472,0.944184,0.967551,0.937527,0.977155,0.69843,yes,DP,10
0.077892,0.945537,0.915921,0.981528,0.975,0.077477,yes,DP,10
0.096288,0.937621,0,0.531942,0.941918,0.423223,yes,DP,10
0.375252,0.543958,0.174854,0.102448,0.405051,0.05908,yes,DP,10
0.081121,0.942566,0.939048,0.783386,0.964774,0.578612,yes,DP,10
0.184705,0.799906,0.409647,0.52911,0.746759,0.000563,yes,DP,10
0.082019,0.941706,0.982154,0.833988,0.969655,0.579662,yes,DP,10
0.290541,0.649025,0.242143,0.171321,0.522697,0.075665,yes,DP,10
0.092054,0.939266,0.937801,0.592384,0.950775,0.469852,yes,DP,10
0.345895,0.577711,0.194911,0.124086,0.443128,0.068492,yes,DP,10
0.088712,0.932894,0.952029,0.648396,0.954963,0.516749,yes,DP,10
0.313757,0.616539,0.220227,0.147959,0.48797,0.072085,yes,DP,10
0.642911,0.223291,0.078331,0.031514,0.156234,0.040039,yes,DO,10
0.541066,0.316346,0.086661,0.044455,0.187396,0.045288,yes,DO,10
0.631111,0.234538,0.07998,0.033716,0.162295,0.042248,yes,DO,10
0.672495,0.198267,0.07871,0.028771,0.149152,0.037807,yes,DO,10
0.575726,0.282239,0.081291,0.039993,0.177156,0.045133,yes,DO,10
0.608578,0.252991,0.082091,0.035628,0.166806,0.041782,yes,DO,10
0.584831,0.272545,0.081326,0.038882,0.17353,0.043977,yes,DO,10
0.57546,0.299666,0.08332,0.040315,0.16345,0.051691,yes,PI,10
0.622537,0.262257,0.08194,0.033384,0.152034,0.048527,yes,PI,10
0.547958,0.321724,0.087199,0.044488,0.172165,0.052832,yes,PI,10
0.590746,0.284825,0.082972,0.038274,0.160224,0.051778,yes,PI,10
0.522606,0.346356,0.086982,0.049033,0.178632,0.055669,yes,PI,10
0.599484,0.277701,0.082676,0.037433,0.158938,0.050419,yes,PI,10
0.55681,0.313123,0.086073,0.043311,0.169168,0.053157,yes,PI,10
0.453244,0.420673,0.110561,0.065984,0.278916,0.059031,yes,PO,10
0.533621,0.341787,0.097908,0.047744,0.235867,0.051515,yes,PO,10
0.491568,0.378706,0.102668,0.055277,0.256356,0.055792,yes,PO,10
0.544634,0.329641,0.096435,0.044185,0.23117,0.048275,yes,PO,10
0.485298,0.388666,0.102138,0.055841,0.2595,0.053961,yes,PO,10
0.569893,0.306456,0.09427,0.04112,0.220597,0.046106,yes,PO,10
0.514884,0.35743,0.098889,0.052028,0.24416,0.054965,yes,PO,10
0.088022,0.953187,0.941875,0.697881,0.957264,0.59445,yes,DP,10
0.296186,0.651162,0.238854,0.164816,0.516353,0.079828,yes,DP,10
0.074739,0.94236,0.980852,0.920435,0.976995,0.770942,yes,DP,10
0.096538,0.912893,0.877128,0.934125,0.936218,0.129545,yes,DP,10
0.090968,0.950083,0.956415,0.642194,0.95205,0.51684,yes,DP,10
0.329342,0.615843,0.209977,0.132576,0.465288,0.072781,yes,DP,10
0.080014,0.940876,0.986068,0.784336,0.96933,0.67434,yes,DP,10
0.092971,0.922138,0.868221,0.745244,0.946149,0.055876,yes,DP,10
0.079933,0.942621,0.983807,0.832844,0.970798,0.694907,yes,DP,10
0.0951,0.93707,0.89277,0.920485,0.947417,0.069556,yes,DP,10
0.086294,0.946479,0.953355,0.719122,0.960866,0.62243,yes,DP,10
0.306126,0.643374,0.230904,0.157134,0.498414,0.083486,yes,DP,10
0.082232,0.942563,0.97343,0.798008,0.966636,0.656658,yes,DP,10
0.134894,0.885398,0.575402,0.821561,0.863597,0.002678,yes,DP,10
0.379353,0.523653,0.170328,0.100616,0.399083,0.052765,yes,DP,10
0.380115,0.521318,0.168382,0.102903,0.398719,0.053193,yes,DP,10
0.081838,0.929282,0.000021,0.714602,0.963706,0.420314,yes,DP,10
0.108612,0.902411,0.70953,0.907007,0.921683,0.009268,yes,DP,10
0.435246,0.457651,0.146718,0.07833,0.345338,0.044371,yes,DP,10
0.43706,0.457206,0.144824,0.075557,0.343289,0.044652,yes,DP,10
0.085004,0.930665,0.94452,0.741023,0.962294,0.298732,yes,DP,10
0.311421,0.608778,0.221502,0.150606,0.488681,0.072031,yes,DP,10
0.324323,0.591011,0.209829,0.140572,0.468587,0.068351,yes,DP,10
0.325366,0.591439,0.206613,0.138936,0.46824,0.065784,yes,DP,10
0.393751,0.50739,0.164119,0.094531,0.384395,0.052709,yes,DP,10
0.395686,0.506161,0.161413,0.09325,0.382326,0.051066,yes,DP,10
0.351846,0.554805,0.187505,0.119101,0.432483,0.063176,yes,DP,10
0.353594,0.555248,0.184945,0.11712,0.430547,0.060549,yes,DP,10
0.735344,0.159276,0.064298,0.021351,0.032733,0.040829,yes,DI,10
0.631953,0.226178,0.065421,0.032007,0.054169,0.041507,yes,DI,10
0.704426,0.174856,0.065117,0.023769,0.038183,0.039869,yes,DI,10
0.713663,0.171578,0.063938,0.023051,0.035705,0.041012,yes,DI,10
0.659673,0.207971,0.063268,0.028458,0.045863,0.040004,yes,DI,10
0.667147,0.202388,0.065647,0.027345,0.045663,0.039781,yes,DI,10
0.686315,0.186527,0.064441,0.024946,0.041179,0.040644,yes,DI,10
0.536553,0.352722,0.090833,0.047078,0.206391,0.075863,yes,DO,10
0.481878,0.383879,0.096928,0.060341,0.23301,0.080293,yes,DO,10
0.528938,0.356817,0.091932,0.048457,0.209004,0.07556,yes,DO,10
0.551002,0.343846,0.088324,0.043747,0.19879,0.072924,yes,DO,10
0.50039,0.374023,0.095284,0.055668,0.222642,0.080792,yes,DO,10
0.519968,0.361786,0.090835,0.051296,0.213085,0.075787,yes,DO,10
0.507234,0.367131,0.096689,0.054868,0.220942,0.082568,yes,DO,10
0.567961,0.310936,0.082974,0.037359,0.195529,0.026141,yes,PO,10
0.672246,0.224513,0.07657,0.026334,0.169539,0.022395,yes,PO,10
0.621602,0.266271,0.078081,0.030966,0.180188,0.024275,yes,PO,10
0.687563,0.211889,0.075306,0.025931,0.166417,0.02186,yes,PO,10
0.607013,0.278858,0.080394,0.033113,0.184745,0.024628,yes,PO,10
0.725665,0.18159,0.072159,0.0214,0.158818,0.020784,yes,PO,10
0.64981,0.241639,0.07711,0.028082,0.175297,0.023091,yes,PO,10
0.706166,0.191848,0.065528,0.024593,0.036623,0.046386,yes,DI,10
0.616193,0.242487,0.069369,0.036288,0.058821,0.048951,yes,DI,10
0.679863,0.204085,0.064723,0.02656,0.044972,0.04728,yes,DI,10
0.686939,0.198916,0.064964,0.02688,0.041963,0.047941,yes,DI,10
0.640995,0.226649,0.06701,0.031479,0.052667,0.047759,yes,DI,10
0.646199,0.22342,0.065916,0.030473,0.050814,0.047085,yes,DI,10
0.665379,0.210427,0.06606,0.028249,0.04576,0.048907,yes,DI,10
0.086834,0.940292,0.969779,0.685589,0.959704,0.537494,yes,DP,10
0.315705,0.62052,0.219744,0.144494,0.485077,0.074357,yes,DP,10
0.076132,0.942691,0.973534,0.939581,0.976253,0.759946,yes,DP,10
0.087389,0.92493,0.895095,0.896498,0.957499,0.126614,yes,DP,10
0.09517,0.940306,0.994887,0.520595,0.943386,0.492069,yes,DP,10
0.35051,0.580432,0.191991,0.116856,0.434873,0.067955,yes,DP,10
0.079905,0.943323,0.9834,0.881351,0.9712,0.666772,yes,DP,10
0.104922,0.915185,0.816456,0.887065,0.928537,0.08148,yes,DP,10
0.081185,0.945422,0.99154,0.817299,0.967659,0.611386,yes,DP,10
0.101713,0.924604,0.781216,0.933817,0.933482,0.018618,yes,DP,10
0.089898,0.943756,0.933647,0.646447,0.955205,0.49818,yes,DP,10
0.324046,0.611088,0.211294,0.13555,0.472686,0.072367,yes,DP,10
0.08558,0.949307,0.947819,0.744592,0.962171,0.587636,yes,DP,10
0.296438,0.645647,0.237152,0.163972,0.515114,0.080008,yes,DP,10
0.494507,0.402709,0.098745,0.055204,0.248004,0.052002,yes,PO,10
0.550927,0.367655,0.091181,0.043308,0.219623,0.045239,yes,PO,10
0.525754,0.38271,0.091876,0.047524,0.231934,0.045915,yes,PO,10
0.558975,0.363321,0.090163,0.041013,0.218525,0.043672,yes,PO,10
0.517179,0.38862,0.09491,0.048864,0.236769,0.050361,yes,PO,10
0.573655,0.358164,0.088321,0.039692,0.213003,0.042321,yes,PO,10
0.539429,0.374867,0.092771,0.045499,0.226241,0.04644,yes,PO,10
0.430601,0.45334,0.119776,0.073577,0.300632,0.073162,yes,PO,10
0.495498,0.386759,0.104858,0.054546,0.257214,0.060285,yes,PO,10
0.465284,0.416535,0.111255,0.062591,0.274374,0.067406,yes,PO,10
0.503204,0.378965,0.102257,0.053252,0.253665,0.060244,yes,PO,10
0.456539,0.425205,0.110921,0.065302,0.279614,0.067145,yes,PO,10
0.52655,0.357494,0.098912,0.048303,0.241858,0.056755,yes,PO,10
0.481215,0.398415,0.106324,0.058442,0.264938,0.064772,yes,PO,10
0.366995,0.541009,0.178727,0.109223,0.413907,0.057333,yes,DP,10
0.367167,0.540507,0.179982,0.10875,0.414607,0.060651,yes,DP,10
0.087553,0.920062,0.897739,0.964056,0.954531,0.4997,yes,DP,10
0.093467,0.921096,0.889814,0.898149,0.948849,0.081336,yes,DP,10
0.418645,0.482265,0.15315,0.08495,0.358435,0.046991,yes,DP,10
0.41948,0.481599,0.151946,0.083945,0.358809,0.047948,yes,DP,10
0.301881,0.620015,0.229886,0.159289,0.50252,0.076673,yes,DP,10
0.303033,0.623363,0.227996,0.15808,0.501936,0.074985,yes,DP,10
0.314467,0.60514,0.216233,0.147009,0.483502,0.070074,yes,DP,10
0.315247,0.609502,0.216598,0.144359,0.484297,0.071214,yes,DP,10
0.378069,0.525723,0.170154,0.104683,0.402008,0.054233,yes,DP,10
0.380468,0.526744,0.170089,0.102326,0.398573,0.056181,yes,DP,10
0.340432,0.570725,0.196471,0.124621,0.446786,0.063701,yes,DP,10
0.343985,0.570197,0.195297,0.122187,0.442772,0.065355,yes,DP,10
0.476507,0.441098,0.123537,0.064958,0.304168,0.035908,yes,DP,10
0.384169,0.540536,0.159497,0.102051,0.38456,0.052743,yes,DP,10
0.520712,0.397942,0.111117,0.053554,0.27436,0.030864,yes,DP,10
0.419786,0.499258,0.141086,0.083258,0.345782,0.043363,yes,DP,10
0.430769,0.487906,0.138966,0.080563,0.339856,0.043111,yes,DP,10
0.489228,0.432184,0.121113,0.060559,0.293972,0.035986,yes,DP,10
0.454797,0.465254,0.12982,0.071186,0.319301,0.038986,yes,DP,10
0.613853,0.256531,0.083336,0.03473,0.17116,0.049426,yes,DO,10
0.52635,0.332321,0.088127,0.049869,0.200919,0.054999,yes,DO,10
0.603605,0.267411,0.083576,0.037456,0.173987,0.049325,yes,DO,10
0.638861,0.237314,0.07919,0.03193,0.160814,0.04605,yes,DO,10
0.556574,0.30904,0.086928,0.043305,0.189303,0.052134,yes,DO,10
0.5867,0.28279,0.084498,0.038876,0.178945,0.048265,yes,DO,10
0.566133,0.300659,0.086387,0.04197,0.184596,0.049952,yes,DO,10
0.850347,0.048815,0.057241,0.012408,0.013718,0.024524,yes,DI,10
0.687034,0.175989,0.058226,0.021484,0.031266,0.021335,yes,DI,10
0.798876,0.08346,0.056946,0.014736,0.017189,0.023493,yes,DI,10
0.813458,0.074495,0.05825,0.014017,0.017201,0.02436,yes,DI,10
0.728844,0.138399,0.057901,0.01873,0.027858,0.02318,yes,DI,10
0.745495,0.126804,0.058299,0.018547,0.024378,0.022773,yes,DI,10
0.775467,0.101919,0.057855,0.015342,0.020977,0.024548,yes,DI,10
0.418004,0.466129,0.121487,0.077923,0.310747,0.079008,yes,PO,10
0.477836,0.411428,0.107018,0.058409,0.267717,0.06772,yes,PO,10
